关系样本ID,事件样本ID,查询ID,公司,证券代码,检索截止时间,查询假设,候选文档ID,候选公告标题,候选发布日期,候选原文链接,关键证据定位,关键证据原文,相关性等级,关系路径可成立,标注理由,标注员,标注时间
V4-R-Q009-C01,V4-E-Q009-C01,V4-Q009,小鹏汽车,09868,2026-08-26T18:00:00+08:00,与大众汽车的技术合作能否形成可持续的技术服务收入,DOC-EVT-09868-00009,自愿公告 与大众汽车集团签订战略技术合作联合开发协议及订立联合采购计划,2024-02-29T08:06:21+08:00,http://static.cninfo.com.cn/finalpage/2024-02-29/1219211448.PDF,第1页,1 香港交易及結算所有限公司及香港聯合交易所有限公司對本公告之內容概不負責，對其準確性或完整性亦 不發表聲明，並明確表示概不會就本公告全部或任何部分內容而產生或因依賴該等內容而引致之任何損失 承擔任何責任。 自願公告 與大眾汽車集團簽訂戰略技術合作聯合開發協議及訂立聯合採購計劃 XPeng Inc. （「本公司」或「小鵬汽車」）與大眾汽車集團共同宣佈，繼小鵬汽車日期 為2023年7月26日及2023年12月6日有關大眾收購小鵬汽車4.99%股份及雙方達成戰略技 術合作框架協議的相關公告（「該等公告」）後，小鵬汽車與大眾汽車集團簽訂平臺 與軟件戰略技術合作聯合開發協議（「聯合開發協議」），標誌著雙方戰略合作取得 里程碑式重大進展。聯合開發協議的簽訂不僅將加速兩款B級純電動汽車的聯合研發， 也為雙方更廣泛、深入的戰略合作奠定了堅實的基礎。 除另有界定者外，本公告所用 詞彙與該等公告所界定者具有相同涵義。 作為聯合開發協議的重要組成部分，小鵬 汽車與大眾汽車還就雙方車型及平臺的共用 零部件訂立了聯合採購計劃。通過整合雙方規模優勢以及依託大眾汽車集團世界級的 供應鏈能力，聯合採購計劃旨在合力降低平臺成本，充分發揮戰略合作的協同效應， 提升雙方共同開發的B級純電車型的產品力。 “聯合開發協議的簽署標誌著我們與大眾汽車集團的戰略合作的又一重大里程碑。大 眾汽車集團與小鵬汽車之間的戰略合作模式在汽車行業沒有先例可循，雙方對於戰略 合作的深度共識和過去八個月來雙方研發團隊間締造的堅固信任紐…,,,,,
V4-R-Q009-C02,V4-E-Q009-C02,V4-Q009,小鹏汽车,09868,2026-08-26T18:00:00+08:00,与大众汽车的技术合作能否形成可持续的技术服务收入,DOC-EVT-09868-00117,自愿公告 小鹏汽车与大众汽车集团签订扩大电子电气架构技术战略合作的协议,2025-08-15T08:22:11+08:00,http://static.cninfo.com.cn/finalpage/2025-08-15/1224488608.PDF,第1页,1 香港交易及結算所有限公司及香港聯合交易所有限公司對本公告之內容概不負責，對其準確性或完整性亦 不發表聲明，並明確表示概不會就本公告全部或任何部分內容而產生或因依賴該等內容而引致之任何損失 承擔任何責任。 自願公告 小鵬汽車與大眾汽車集團簽訂擴大電子電氣架構技術戰略合作的協議 茲提述XPeng Inc. （「本公司」或「小鵬汽車」）日期為2024年7月22日有關電子電氣 架構技術戰略合作聯合開發協議的公告。小鵬汽車與大眾汽車集團共同宣佈，繼小鵬 汽車與大眾汽車集團於2024年7月22日簽訂電子電氣架構技術戰略合作聯合開發協議後 （「聯合開發協議」），雙方聯合開發的行業領先的電子電氣架構正以「中國速度」 加速開發，並取得了項目關鍵的里程碑。基於雙方對於擴大電子電氣架構的應用範圍， 在大眾集團實現跨平臺跨動力能源形式的電子電氣架構平臺化的共識，雙方已簽訂擴 大電子電氣架構技術戰略合作的協議（「 擴大合作協議」）。該擴大合作協定的簽署 標誌著雙方聯合開發的行業領先的電子電氣架構不 僅將集成到大眾在中國市場純電車 型平臺，也將部署到大眾在中國市場的燃油和插電混動車型平臺，雙方的技術 戰略合 作將擴展到更廣闊的市場。 同時，這也將加速實現大眾汽車集團 軟件定義汽車的戰略，加強大眾汽車集團車型的 全球競爭力。並通過電子電氣架構平臺化實現軟件的快速迭代和遠程升級，大幅度縮 短車型的開發週期。 雙方研發團隊堅持極致的平臺化設計理念，設計並驗證了雙方為純電 車型平臺開發的 電子電氣架構也能…,,,,,
V4-R-Q009-C06,V4-E-Q009-C06,V4-Q009,小鹏汽车,09868,2026-08-26T18:00:00+08:00,与大众汽车的技术合作能否形成可持续的技术服务收入,DOC-EVT-09868-00158,2025年度报告,2026-04-16T18:28:13+08:00,http://static.cninfo.com.cn/finalpage/2026-04-16/1225111807.PDF,第1页,XPeng Inc.2025 年度報告 2025 年度報告 * 僅供識別 XPeng Inc. （於開曼群島註冊成立以不同投票權控制的有限公司） 紐交所代號 : XPEV 港交所代號 : 9868 小鵬集團* 小鵬集團*,,,,,
V4-R-Q009-C03,V4-E-Q009-C03,V4-Q009,小鹏汽车,09868,2026-08-26T18:00:00+08:00,与大众汽车的技术合作能否形成可持续的技术服务收入,DOC-EVT-09868-00047,自愿公告 小鹏汽车与大众汽车集团签订电子电气架构技术战略合作联合开发协议,2024-07-22T08:16:12+08:00,http://static.cninfo.com.cn/finalpage/2024-07-22/1220697504.PDF,第1页,產，體現了大眾汽車集團和小鵬汽車在戰略合作夥伴關係 中的深厚互信 和堅定投入。 此外，根據本聯合開發協議，小鵬汽車與大眾汽車集團將積極探索進一步合作 的機會， 以擴大雙方聯合開發的電子電氣架構的應用範圍。雙方對於推廣電子電氣架構戰略合 作達成共識，並期望以此進一步加強戰略合作夥伴關係。 “電子電氣架構合作是我們與大眾汽車集團長期戰略合作夥伴關係在一年內實現的第 三個重要里程碑。憑藉大眾汽車和小鵬汽車的高度信任以及雙方工程師的通力協作， 我們的合作項目的開發進展迅速，並且已經實現了顯著的協同效應。 我非常期待擴大 我們的技術合作範圍並且深化雙贏的戰略合作夥伴關係 ”，小鵬汽車董事長兼首席執 行官何小鵬表示。 大眾汽車集團負責中國區業務的管理董事，大眾汽車集團（中國）董事長兼首 席執行 官貝瑞德表示：“大眾汽車集團與小鵬汽車的緊密合作取得的快速進展，彰顯了雙方 夥伴關係的巨大潛力。雙方貢獻各自技術專長，共同開發先進的電子電氣架構，現在， 我們的合作邁出全新一步。這是大眾汽車集團持續踐行“在中國，為中國”戰略的又 一里程碑，明確聚焦中國客戶需求、推進技術創新。 2026年起，大眾汽車品牌在中國 市場推出的所有純電動車型都將搭載這一強大、高效的電子電氣架構。” 本公司股東及潛在投資者於買賣本公司證券時，務請謹慎行事。,,,,,
V4-R-Q009-C07,V4-E-Q009-C07,V4-Q009,小鹏汽车,09868,2026-08-26T18:00:00+08:00,与大众汽车的技术合作能否形成可持续的技术服务收入,DOC-EVT-09868-00090,2024年度报告,2025-04-16T07:40:09+08:00,http://static.cninfo.com.cn/finalpage/2025-04-16/1223106245.PDF,第4页,"ࠅ 2 小鵬汽車有限公司 ڌ ࿚Ї12˜31ܓ 2020ϋ 2021ϋ 2022ϋ 2023ϋ 2024ϋ ɛ͏࿆ɷʩ ᐼϗɝ 5,844,321 20,988,131 26,855,119 30,676,067 40,866,309 ᐼቖਯϓ͉ (5,578,332) (18,365,576) (23,766,728) (30,224,912) (35,020,541) ˣ๐л 265,989 2,622,555 3,088,391 451,155 5,845,768 ຾ᐄක˕ᐼᕘ (4,646,555) (9,419,700) (11,903,082) (11,835,516) (13,327,378) ຾ᐄᑦฦ (4,293,736) (6,579,405) (8,705,523) (10,889,434) (6,658,138) ٙ ᑦฦ (2,730,762) (4,837,106) (9,118,358) (10,393,705) (5,830,975) ଋᑦฦ (2,731,985) (4,863,096) (9,138,972) (10,375,775) (5,790,264) ؇ٰٰ cᏐЦଋᑦฦ (4,889,729) (4,863,096) (9,138,972) (10,375,775) (5,790,264) ؇ٰٰ cᏐЦၝΥᑦฦᐼᕘ (3,456,418) (5,781,264) (5,946,399) (10,089,161) (5,52…",,,,,
V4-R-Q009-C08,V4-E-Q009-C08,V4-Q009,小鹏汽车,09868,2026-08-26T18:00:00+08:00,与大众汽车的技术合作能否形成可持续的技术服务收入,DOC-EVT-09868-00166,股东周年大会的委托投票说明书／通函,2026-05-11T19:02:13+08:00,http://static.cninfo.com.cn/finalpage/2026-05-11/1225292319.PDF,第4页,"39875 \ (XPeng Inc_AGM) Notice_AGM_Chi \ 07/05/2026 \ M08 / Size (210x297) — 4 — ೮া˚ ໨ԫึʊਗ਼ 2026ϋ5˜14࠽ٰࠦ0.00001ٙAאBᗳ౷ ೮া˚  ΅೮া˚͉ʮ̡AאBٰࢩ ึɪҳୃf Ϟ͉ʮ̡ AאBٰ ׵ڭ2026ϋ5˜14˚ɨʹ 4ࣛ30කਟ໊ ΅ཀ˒೮াஈ Ascentium (Cayman) Limitedމ4th Floor, Harbour Place, 103 South Church Street, P.O. Box 10240, Grand Cayman KY 1-1002, Cayman IslandsϞ͉ʮ̡ A޴׵ڭ Νಂග у2026ϋ5˜14˚ɨʹ 4ࣛ30΅ཀ 䅳༸ 16ፄʕː 17ᅽf ࿚Ї2026ϋ5˜14ග  ೮া˚Ϟɛν૧БԴՉ ᗫAͪf ඄ϋɽึ ٙAאBจd ඄ϋ ˸౬՟ AdԨЪ̈τર ۃ ᗫ Af ೯৔ཥɿඉ΁Ї gm@x-peng.cn ཫ΋೮াf ٙ ஝ආБf f ͪ̔ ٙAאB਷πৄ ٙڌA࿩ ఱ AאB਷ ϞɛϾԊ  ͪ̔ŊஷՌf։ৄҳ ͉ʮ̡ၣ१ ir.xiaopeng.com ၣ१ www.hkexnews.hk ቡf",,,,,
V4-R-Q009-C04,V4-E-Q009-C04,V4-Q009,小鹏汽车,09868,2026-08-26T18:00:00+08:00,与大众汽车的技术合作能否形成可持续的技术服务收入,DOC-EVT-09868-00002,持续关连交易 与广东汇天签订合作框架协议,2024-01-02T21:05:14+08:00,http://static.cninfo.com.cn/finalpage/2024-01-02/1218792795.PDF,第1页,1 香港交易及結算所有限公司及香港聯合交易所有限公司對本公告的內容概不負責，對其準確性或完 整性亦不發表任何聲明，並明確表示概不會就因本公告全部或任何部分內容而產生或因倚賴該等內 容而引致的任何損失承擔任何責任。 （於開曼群島註冊成立以不同投票權控制的有限公司） （股份代號：9868） 持續關連交易 與廣東匯天簽訂 合作框架協議 與廣東匯天訂立合作框架協議 董事會宣佈，於2024 年 1 月2 日，廣東小鵬與廣東匯天訂立合作框架協議，據此，廣東小鵬及廣東 匯天同意在飛行汽車的研發、製造、銷售及售後服務方面進行合作，廣東小鵬將為廣東匯天提供研 發服務、技術諮詢服務及銷售代理服務。 上市規則的涵義 截至本公告日期，本公司控股股東何小鵬先生控制 廣東匯天，因此，廣東匯天根據上市規則第 14A.07條構成何小鵬先生的聯繫人及本公司的關連人士。因此，根據上市規則第十四A 章，合作框 架協議項下擬進行的交易構成本公司的持續關連交易。 由於最高年度上限的最高適用百分比率預計將高於 0.1%但低於 5%，因此，根據上市規則第十四A 章，合作框架協議項下擬進行的交易須遵守申報、公告及年度審核規定，惟獲豁免遵守獨立股東批 准規定。 與廣東匯天訂立合作框架協議 背景 截至2021年6月18日，本公司之附屬公司與廣州匯天訂立技術諮詢服務框架協議（「 技術諮詢服 務框架協議」），據此，我們向 廣州匯天提供技術諮詢、技術培訓及技術服務，以及若干運 營支 援服務，包括人力資源管理及服務。技術諮詢服務框架…,,,,,
V4-R-Q010-C08,V4-E-Q010-C08,V4-Q010,小鹏汽车,09868,2026-08-26T18:00:00+08:00,智能驾驶研发投入能否转化为产品差异化与毛利改善,DOC-EVT-09868-00166,股东周年大会的委托投票说明书／通函,2026-05-11T19:02:13+08:00,http://static.cninfo.com.cn/finalpage/2026-05-11/1225292319.PDF,第4页,"39875 \ (XPeng Inc_AGM) Notice_AGM_Chi \ 07/05/2026 \ M08 / Size (210x297) — 4 — ೮া˚ ໨ԫึʊਗ਼ 2026ϋ5˜14࠽ٰࠦ0.00001ٙAאBᗳ౷ ೮া˚  ΅೮া˚͉ʮ̡AאBٰࢩ ึɪҳୃf Ϟ͉ʮ̡ AאBٰ ׵ڭ2026ϋ5˜14˚ɨʹ 4ࣛ30කਟ໊ ΅ཀ˒೮াஈ Ascentium (Cayman) Limitedމ4th Floor, Harbour Place, 103 South Church Street, P.O. Box 10240, Grand Cayman KY 1-1002, Cayman IslandsϞ͉ʮ̡ A޴׵ڭ Νಂග у2026ϋ5˜14˚ɨʹ 4ࣛ30΅ཀ 䅳༸ 16ፄʕː 17ᅽf ࿚Ї2026ϋ5˜14ග  ೮া˚Ϟɛν૧БԴՉ ᗫAͪf ඄ϋɽึ ٙAאBจd ඄ϋ ˸౬՟ AdԨЪ̈τર ۃ ᗫ Af ೯৔ཥɿඉ΁Ї gm@x-peng.cn ཫ΋೮াf ٙ ஝ආБf f ͪ̔ ٙAאB਷πৄ ٙڌA࿩ ఱ AאB਷ ϞɛϾԊ  ͪ̔ŊஷՌf։ৄҳ ͉ʮ̡ၣ१ ir.xiaopeng.com ၣ१ www.hkexnews.hk ቡf",,,,,
V4-R-Q010-C03,V4-E-Q010-C03,V4-Q010,小鹏汽车,09868,2026-08-26T18:00:00+08:00,智能驾驶研发投入能否转化为产品差异化与毛利改善,DOC-EVT-09868-00067,自愿公告 2024年10月智能车交付数据,2024-11-01T16:38:21+08:00,http://static.cninfo.com.cn/finalpage/2024-11-01/1221602018.PDF,第1页,"1 香港交易及結算所有限公司及香港聯合交易所有限公司對本公告之內容概不負責，對其準確性或完整性亦 不發表聲明，並明確表示概不會就本公告全部或任何部分內容而產生或因依賴該等內容而引致之任何損失 承擔任何責任。 自願公告 2024 年10 月智能車交付數據 XPeng Inc. （「本公司」或「小鵬汽車」）之董事會欣然宣佈其2024年10月車輛交付數 據。 2024年10月，小鵬汽車共交付智能電動汽車23,917輛，創下了月度交付量的新紀錄，同 比增長20%，環比增長12%。小鵬MONA M03 連續第二個月交付量超過 了10,000輛。 2024年前十個月，小鵬汽車共交付了智能電動汽車122,478輛，较去年同期增長了21%。 2024年10月，小鵬汽車智能導航輔助駕駛（XNGP）的城區智駕月度活躍用戶滲透率達 到了86%。在2024年10月24日的XPENG科技分享會上，本公司展示了其AI驅動的智能 輔助駕駛系統（ADAS）技術在小鵬 P7+上的應用，並發佈了AI天璣XOS 5.4.0版本。本 公司還宣佈小鵬 P7+將全系標配端到端AI驅動的智能輔助駕駛系統（ADAS）。 小鵬汽車已成為唯一一家不依賴高清地圖或激光雷達而提供行業領先的城市ADAS的中 國汽車製造商，在中國市場中展現出最具競爭力的成本優勢，加速 自動駕駛技術的普 及應用。 此外，小鵬汽車於2024年10月正式進入阿聯酋市場，並在迪拜舉辦了G9和G6車型的發 布活動。截止目前，小鵬汽車已將其智能電動汽車引入多個…",,,,,
V4-R-Q010-C04,V4-E-Q010-C04,V4-Q010,小鹏汽车,09868,2026-08-26T18:00:00+08:00,智能驾驶研发投入能否转化为产品差异化与毛利改善,DOC-EVT-09868-00173,自愿公告 2026年5月智能车交付数据,2026-06-01T12:30:11+08:00,http://static.cninfo.com.cn/finalpage/2026-06-01/1225341300.PDF,第1页,"1 香港交易及結算所有限公司及香港聯合交易所有限公司對本公告之內容概不負責，對其準確性或完整性亦 不發表聲明，並明確表示概不會就本公告全部或任何部分內容而產生或因依賴該等內容而引致之任何損失 承擔任何責任。 XPeng Inc. 小鵬集團 * （於開曼群島註冊成立以不同投票權控制的有限公司） （股份代號：9868） 自願公告 2026 年5 月智能車交付數據 XPeng Inc. （「本公司」或「小鵬集團」）之董事會欣然宣佈其2026年5月車輛交付數 據。 2026年5月，小鵬集團共交付新車32,158輛，較上月增長4%。 2026年1至5月，小鵬集團交付的電動汽車，相比内燃機汽車，全生命週期溫室氣體預 計減排超2百萬噸，相當於3316萬棵小樹十年的碳吸收量。 本公司股東及潛在投資者於買賣本公司證券時，務請謹慎行事。 承董事會命 XPeng Inc. 董事長 何小鵬 香港，2026年6月1日（星期一） 本公告載有前瞻性陳述。前瞻性陳述涉及固有風險和不確定性。多種因素可能導致實際結果與 任何前瞻性陳述中的結果產生實質性差異，包括但不限於以下方面： 本公司的目標及戰略；本 公司的拓展計劃；其未來的業務發展、財務狀況和經營成果；中國智能電動汽車市場的 發展趨 勢和規模；本公司對於其產品及服務 的需求及市場接受程度的期待； 本公司對於其與客戶、合 作廠商、供應商、第三方服務提供商、戰略合作夥伴及其他持份者的關係 的期待；總體經濟及 商業狀況；及與上述任何一項有關或與之相關的假設。本…",,,,,
